,,,,,,,,,,,CouncillorId,2670,2760,2758,2583,3014,2796,2646,2584,2668,2454,2762,2649,2585,3016,2270,2743,2017,2756,2272,2274,2675,2772,2372,2740,2588,2477,3017,2790,2770,2666,2775,2664,3604,2734,2592,2593,2757,2788,3005,2678,2679,2767,2448,2725,2383,2488,2455,2789,2777,2680,2794,2765,2681,2594,2682,2750,2595,2778,2597,2764,3015,2683,2598,2292,2684,2685,2657,3003,3001,3023,2569,2652,2688,2296,2786,2689,2798,2785,3026,2792,2496,2763,2497,3002,2690,2601,2799,2691,2692,2602,2580,2693,2605,2606,2744,2745,2502,2650,2694,2503,3013,2782,2608,2695,3021,2735,3011,2579,2612,2129,2613,3024,2698,2512,3022,2738,2699,2614,2726,2516,2660,2519,2700,2615,3012,2616,2661,2617,2771,2618,3018,2521,2701,2648,2619,2702,2773,2751,2621,2409,2622,2784,2623,2781,3009,2797,2779,2752,2776,2704,2147,2795,3006,2705,2525,2627,2754,3025,2527,3010,2436,2755,3000,2654,2630,3027,2707,2766,2748,3020,2631,2417,2632,2535,2536,2323,2669,2747,2422,2710,3007,2328,2665,2727,2634,2635,2761,2787,2711,2713,2714,2541,2542,2715,2728,2759,2638,2544,3008,2547,,,,,,,
2012-05-02 16:19:54,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7230,Antrag der Mehrheit,Antrag der Minderheit Fässlre Hildegard,"Art. 7, Ziffer 14bis",Bundesbeschluss über die Legislaturplanung 2011-2015,,Ja,Nein,Ja,Nein,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Enthaltung,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Nein,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Enthaltung,Ja,Ja,Nein,Nein,Ja,Hat nicht teilgenommen,Entschuldigt,Ja,Enthaltung,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Entschuldigt,Ja,Enthaltung,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Nein,Nein,Ja,Enthaltung,Ja,Ja,Nein,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Der Präsident stimmt nicht,Ja,Ja,Nein,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Yes,102,72,6,2,17,False
2012-05-02 16:20:33,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7231,Antrag der Mehrheit,Antrag der Minderheit Müri,"Art. 7, Ziffer 14ter",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Enthaltung,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Enthaltung,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Hat nicht teilgenommen,Entschuldigt,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Entschuldigt,Nein,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Der Präsident stimmt nicht,Nein,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Yes,120,57,3,2,17,False
2012-05-02 17:29:08,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7232,Antrag der Mehrheit,Antrag der Minderheit Kaufmann,"Art. 9, Ziffer 21, 22 und 23",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Enthaltung,Ja,Hat nicht teilgenommen,Entschuldigt,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Entschuldigt,Nein,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Enthaltung,Ja,Ja,Ja,Nein,Ja,Der Präsident stimmt nicht,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Yes,124,48,2,2,23,False
2012-05-02 17:29:56,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7233,Antrag der Mehrheit,Antrag der Minderheit Büchel Roland (streichen),"Art. 9, Ziffer 23ter",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Hat nicht teilgenommen,Entschuldigt,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Entschuldigt,Nein,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Nein,Ja,Der Präsident stimmt nicht,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Yes,127,49,0,2,21,False
2012-05-02 17:30:53,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7234,Antrag der Mehrheit,Antrag der Minderheit Blocher,"Art. 10, Ziel 9",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Enthaltung,Nein,Hat nicht teilgenommen,Nein,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Hat nicht teilgenommen,Entschuldigt,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Enthaltung,Nein,Nein,Ja,Ja,Nein,Entschuldigt,Nein,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Nein,Ja,Der Präsident stimmt nicht,Nein,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Nein,Yes,108,66,3,2,20,False
2012-05-02 17:31:34,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7235,Antrag der Mehrheit,Antrag der Minderheit Blocher,"Art. 10, Ziffer 24",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Hat nicht teilgenommen,Entschuldigt,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Entschuldigt,Nein,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Der Präsident stimmt nicht,Nein,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Yes,118,58,0,2,21,False
2012-05-02 17:32:12,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7236,Antrag der Mehrheit,Antrag der Minderheit Blocher,"Art. 10, Ziffer 25",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Hat nicht teilgenommen,Entschuldigt,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Entschuldigt,Nein,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Nein,Ja,Der Präsident stimmt nicht,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Yes,128,49,0,2,20,False
2012-05-02 17:32:58,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7288,Antrag der Kommission,Antrag des Bundesrates,"Art. 10, Ziffer 25bis",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Enthaltung,Ja,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Enthaltung,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Hat nicht teilgenommen,Entschuldigt,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Entschuldigt,Nein,Ja,Ja,Enthaltung,Nein,Enthaltung,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Enthaltung,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Nein,Ja,Der Präsident stimmt nicht,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Yes,120,51,6,2,20,False
2012-05-02 17:34:24,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7237,Antrag der Mehrheit,Antrag der Minderheit I Bugnon,"Art. 10, Ziffer 28",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Enthaltung,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Enthaltung,Enthaltung,Ja,Ja,Ja,Enthaltung,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Enthaltung,Enthaltung,Nein,Nein,Hat nicht teilgenommen,Enthaltung,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Enthaltung,Nein,Ja,Ja,Nein,Nein,Ja,Enthaltung,Nein,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Enthaltung,Nein,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Enthaltung,Ja,Nein,Nein,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Enthaltung,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Enthaltung,Ja,Ja,Enthaltung,Enthaltung,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Hat nicht teilgenommen,Entschuldigt,Nein,Nein,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Enthaltung,Nein,Nein,Entschuldigt,Nein,Nein,Nein,Enthaltung,Nein,Enthaltung,Hat nicht teilgenommen,Nein,Ja,Ja,Nein,Enthaltung,Ja,Nein,Ja,Nein,Ja,Enthaltung,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Ja,Enthaltung,Ja,Nein,Ja,Ja,Enthaltung,Enthaltung,Hat nicht teilgenommen,Ja,Ja,Enthaltung,Ja,Nein,Nein,Der Präsident stimmt nicht,Nein,Enthaltung,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Nein,No,68,83,26,2,20,False
2012-05-02 17:35:16,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7238,Antrag der Minderheit I Bugnon,Antrag der Minderheit II Blocher,"Art. 10, Ziffer 28",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Hat nicht teilgenommen,Entschuldigt,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Nein,Ja,Enthaltung,Hat nicht teilgenommen,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Entschuldigt,Nein,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Nein,Ja,Der Präsident stimmt nicht,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Yes,125,49,1,2,22,False
2012-05-02 17:35:57,NR,"12.008-NR, 12.008-SR",BK,12.008,Legislaturplanung 2011 - 2015,7239,Antrag der Mehrheit,Antrag der Minderheit Büchel Roland,"Art. 11, Ziel 10",Bundesbeschluss über die Legislaturplanung 2011-2015,,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Nein,Ja,Nein,Nein,Hat nicht teilgenommen,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Hat nicht teilgenommen,Nein,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Ja,Ja,Hat nicht teilgenommen,Entschuldigt,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Enthaltung,Nein,Nein,Ja,Nein,Nein,Entschuldigt,Nein,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Nein,Ja,Der Präsident stimmt nicht,Nein,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Yes,97,78,1,2,21,False
