,,,,,,,,,,,CouncillorId,2670,2760,2758,2583,3014,2796,2646,2584,2668,2454,2762,3040,2585,2436,3016,2270,2743,2017,2756,2272,2274,2675,2772,2372,2740,2588,2477,3017,2790,2770,2666,2775,2664,3604,2734,3037,2592,2593,2757,2788,3005,2678,2679,2767,2725,2383,2455,2789,2777,2680,2794,2765,2681,2594,2682,2750,2595,2778,3035,2597,2764,3015,2683,2598,2292,2684,2685,2657,3003,3001,3039,3023,2569,2652,2688,2296,2786,2689,2798,2785,3026,2792,2496,2763,2497,3002,2690,2601,3033,2799,2691,2602,2580,2693,2605,2744,2745,2502,2650,2694,2503,3013,2782,2608,2695,3021,2735,3011,2579,2612,2129,3024,2698,2512,3038,3022,2738,2614,2726,3034,2516,2660,2519,2700,2615,3012,2616,2661,2617,2771,3036,2618,3018,2521,2701,2648,2619,2702,2773,2751,2621,2409,2703,2784,2623,2781,3009,2779,2752,2776,2704,2147,2795,2705,2525,2627,2754,3025,2527,3010,2755,3030,3000,2654,2630,3029,3027,2707,2766,3028,2748,3020,2631,2417,2632,2536,2323,2669,3031,2747,2710,3007,3032,2328,2665,2727,2634,2635,2761,2787,2711,2713,2714,2541,2542,2715,2728,2759,2638,3008,3042,,,,,,,
2014-03-10 17:28:33,NR,"WBK-NR, WBK-SR",EDI,13.052,Vermittlung schweizerischer Bildung im Ausland. Bundesgesetz,9910,Zustimmung zu Art. 10 nach der Regel über die Ausgabenbremse,Ablehnung des Artikels,Art. 10 Abstimmung nach der Regel über die Ausgabenbremse,"Bundesgesetz über die Vermittlung schweizerischer Bildung im Ausland (Schweizerschulengesetz, SSchG)",,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Yes,184,0,0,3,13,True
2014-03-10 17:42:11,NR,"WBK-NR, WBK-SR",EDI,13.052,Vermittlung schweizerischer Bildung im Ausland. Bundesgesetz,9912,Antrag der Mehrheit,Antrag der Minderheit Schneider-Schneiter,Art. 14 Abs. 5 Bst. a,"Bundesgesetz über die Vermittlung schweizerischer Bildung im Ausland (Schweizerschulengesetz, SSchG)",,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Hat nicht teilgenommen,Nein,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Hat nicht teilgenommen,Enthaltung,Nein,Entschuldigt,Nein,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Nein,Nein,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Hat nicht teilgenommen,Ja,Hat nicht teilgenommen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Nein,Nein,Ja,Der Präsident stimmt nicht,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,,Ja,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Hat nicht teilgenommen,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Hat nicht teilgenommen,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Entschuldigt,Ja,Ja,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Yes,91,90,1,3,14,False
2014-03-10 17:43:35,NR,"WBK-NR, WBK-SR",EDI,13.052,Vermittlung schweizerischer Bildung im Ausland. Bundesgesetz,9911,Zustimmung zu Art. 14 nach der Regel über die Ausgabenbremse,Ablehnung des Artikels,Art. 14 Abstimmung nach der Regel über die Ausgabenbremse,"Bundesgesetz über die Vermittlung schweizerischer Bildung im Ausland (Schweizerschulengesetz, SSchG)",,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Yes,183,0,0,3,14,True
2014-03-10 17:45:28,NR,"WBK-NR, WBK-SR",EDI,13.052,Vermittlung schweizerischer Bildung im Ausland. Bundesgesetz,9913,Annahme der Vorlage,Ablehnung der Vorlage,Gesamtabstimmung,"Bundesgesetz über die Vermittlung schweizerischer Bildung im Ausland (Schweizerschulengesetz, SSchG)",,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Entschuldigt,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Der Präsident stimmt nicht,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Entschuldigt,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Yes,155,29,1,3,11,False
2014-03-10 18:02:24,NR,SGK-NR,EDI,13.4010,Rahmengesetz für die Sozialhilfe,9914,Antrag der Mehrheit (Annahme des Postulates),Antrag der Minderheit de Courten (Ablehnung des Postulats),,,,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Nein,Nein,Nein,Nein,Nein,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Hat nicht teilgenommen,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Entschuldigt,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Der Präsident stimmt nicht,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Nein,Ja,Nein,,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Nein,Nein,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Nein,Hat nicht teilgenommen,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Nein,Entschuldigt,Nein,Nein,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Nein,Yes,88,87,0,3,21,False
2014-03-10 18:57:56,NR,"WAK-NR, WAK-SR",EFD,03.445,Öffentliches Beschaffungswesen. Ausbildung von Lehrlingen als Kriterium,9915,Antrag der Mehrheit (Eintreten),Antrag der Minderheit Noser (Nichteintreten),Eintreten,Bundesgesetz über das öffentliche Beschaffungswesen (BöB),,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Enthaltung,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Hat nicht teilgenommen,Ja,Entschuldigt,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Enthaltung,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Hat nicht teilgenommen,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Der Präsident stimmt nicht,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Enthaltung,Ja,Nein,Ja,Ja,Nein,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Nein,Nein,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Yes,157,22,8,3,9,False
2014-03-10 18:59:32,NR,"WAK-NR, WAK-SR",EFD,03.445,Öffentliches Beschaffungswesen. Ausbildung von Lehrlingen als Kriterium,9916,Antrag der Kommission,Antrag des Bundesrates,Art. 21 Abs. 1 und 1bis0,Bundesgesetz über das öffentliche Beschaffungswesen (BöB),,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Hat nicht teilgenommen,Ja,Entschuldigt,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Der Präsident stimmt nicht,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Entschuldigt,Ja,Nein,Nein,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Yes,160,26,1,3,9,False
2014-03-10 19:00:24,NR,"WAK-NR, WAK-SR",EFD,03.445,Öffentliches Beschaffungswesen. Ausbildung von Lehrlingen als Kriterium,9917,,,Gesamtabstimmung,Bundesgesetz über das öffentliche Beschaffungswesen (BöB),,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Ja,Hat nicht teilgenommen,Ja,Entschuldigt,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Enthaltung,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Der Präsident stimmt nicht,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Ja,Ja,Ja,Ja,,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Entschuldigt,Ja,Nein,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Yes,166,13,8,3,9,False
2014-03-10 20:09:22,NR,"WAK-NR, WAK-SR",EFD,13.076,Bundesgesetz über Bauprodukte. Totalrevision,9919,Antrag der Mehrheit,Antrag der Minderheit Flückiger Sylvia,Art. 2 Ziffer 21,"Bundesgesetz über Bauprodukte (Bauproduktegesetz, BauPG)",,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Nein,Nein,Nein,Ja,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Enthaltung,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Entschuldigt,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Ja,Nein,Ja,Ja,Ja,Enthaltung,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Enthaltung,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Der Präsident stimmt nicht,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,,Ja,Ja,Enthaltung,Nein,Ja,Ja,Nein,Enthaltung,Nein,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Entschuldigt,Nein,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Yes,123,48,7,3,18,False
2014-03-10 20:10:04,NR,"WAK-NR, WAK-SR",EFD,13.076,Bundesgesetz über Bauprodukte. Totalrevision,9920,Antrag der Mehrheit,Antrag der Minderheit Flückiger Sylvia,Art. 2 Ziffer 22,"Bundesgesetz über Bauprodukte (Bauproduktegesetz, BauPG)",,Enthaltung,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Nein,Nein,Nein,Ja,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Enthaltung,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Entschuldigt,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Enthaltung,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Enthaltung,Nein,Ja,Nein,Ja,Ja,Ja,Enthaltung,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Enthaltung,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Der Präsident stimmt nicht,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,,Ja,Ja,Enthaltung,Nein,Ja,Ja,Nein,Enthaltung,Nein,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Entschuldigt,Nein,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Yes,123,46,8,3,19,False
2014-03-10 20:10:54,NR,"WAK-NR, WAK-SR",EFD,13.076,Bundesgesetz über Bauprodukte. Totalrevision,9921,Antrag der Mehrheit,Antrag der Minderheit Baader Caspar,Art. 2 Ziffer 27,"Bundesgesetz über Bauprodukte (Bauproduktegesetz, BauPG)",,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Nein,Ja,Hat nicht teilgenommen,Nein,Ja,Nein,Nein,Nein,Ja,Entschuldigt,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Hat nicht teilgenommen,Nein,Enthaltung,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Entschuldigt,Nein,Ja,Ja,Hat nicht teilgenommen,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Enthaltung,Ja,Hat nicht teilgenommen,Ja,Ja,Ja,Der Präsident stimmt nicht,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Ja,Ja,Enthaltung,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,,Ja,Ja,Enthaltung,Nein,Ja,Nein,Nein,Enthaltung,Nein,Nein,Ja,Hat nicht teilgenommen,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Ja,Ja,Ja,Ja,Hat nicht teilgenommen,Hat nicht teilgenommen,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Entschuldigt,Nein,Nein,Ja,Ja,Ja,Nein,Hat nicht teilgenommen,Ja,Yes,116,57,5,3,18,False
